_id,description,image,name,price,vendor
645796b4e4ed3fc36045c706,"Tylenol Extra Strength is a well-known and widely trusted over-the-counter pain reliever and fever reducer. It contains acetaminophen as its active ingredient, which works by blocking pain signals and reducing fever. Tylenol Extra Strength is specifically formulated for individuals who may require a higher dosage for effective relief from more intense pain. It is commonly used to alleviate headaches, muscle aches, backaches, toothaches, menstrual cramps, and the discomfort associated with cold and flu symptoms. Available in tablet, caplet, and liquid forms, Tylenol Extra Strength offers fast-acting relief to help you manage and alleviate pain so you can get through your day more comfortably.",https://pics.walgreens.com/prodimg/10284/900.jpg,Tylenol Extra Strength,9.99,Walgreens
645796e2e4ed3fc36045c707,"Dove Body Wash is a luxurious and nourishing product designed to cleanse and care for your skin. This body wash is formulated with Dove's unique Moisture Renew Blend, which includes mild cleansers and moisturizing ingredients that help replenish the skin's natural moisture barrier. It produces a rich and creamy lather that gently cleanses the skin, removing dirt and impurities without stripping away essential oils. Dove Body Wash is available in a variety of fragrances and formulas, catering to different skin types and preferences. It leaves the skin feeling soft, smooth, and hydrated after each use, promoting a healthy and radiant appearance. Whether you have dry skin or simply want to indulge in a pampering shower experience, Dove Body Wash provides a nourishing and refreshing cleanse for your skin.",https://pics.walgreens.com/prodimg/615379/900.jpg,Dove Body Wash,7.49,Walgreens
645796fbe4ed3fc36045c708,"Colgate Total Toothpaste is a trusted oral care product that offers comprehensive protection for your teeth and gums. This toothpaste is formulated with a unique combination of active ingredients, including fluoride, that helps to prevent cavities, strengthen tooth enamel, and promote overall oral health. Colgate Total Toothpaste also contains antibacterial agents that help to reduce plaque formation, combat bad breath, and protect against gum disease. It provides a deep clean and freshens your breath, leaving your mouth feeling clean and refreshed after each brushing. With its proven track record and dentist-recommended formula, Colgate Total Toothpaste is a go-to choice for maintaining optimal dental hygiene.",https://pics.walgreens.com/prodimg/610182/450.jpg,Colgate Total Toothpaste,3.99,Walgreens
64579797e4ed3fc36045c70a,"Pampers Swaddlers Diapers are a popular choice for parents looking for high-quality and reliable diapers for their babies. These diapers are designed with a soft and hypoallergenic material that is gentle on the baby's delicate skin. They feature a unique absorb-away liner that quickly pulls wetness and mess away from the baby's skin, keeping them dry and comfortable. Pampers Swaddlers Diapers also have a contoured fit and stretchy sides, providing a snug and secure fit that moves with your baby. They include a color-changing wetness indicator, which lets you know when it's time for a diaper change. The diapers have a breathable outer cover that allows air to circulate, preventing diaper rash and promoting healthy skin. Pampers Swaddlers Diapers are available in various sizes to accommodate your baby's growth and development. With their trusted leak protection and softness, these diapers provide peace of mind and comfort for both babies and parents.",https://pics.walgreens.com/prodimg/654148/450.jpg,Pampers Swaddlers Diapers,24.99,Walgreens
645797c5e4ed3fc36045c70b,"L'Oreal Paris Mascara is a popular and widely recognized makeup product that enhances the appearance of your lashes, providing volume, length, and definition. This mascara is available in a range of formulas, including volumizing, lengthening, and waterproof options, allowing you to achieve your desired lash look. The mascara wand is designed with bristles that coat each lash evenly, from root to tip, for a clump-free and dramatic effect. L'Oreal Paris Mascara is known for its long-lasting formula, resisting smudging and flaking throughout the day. It adds depth and intensity to your eyes, making them appear more vibrant and captivating. Whether you prefer a natural or bold lash look, L'Oreal Paris Mascara offers a variety of options to suit your individual style.",https://pics.walgreens.com/prodimg/598154/900.jpg,"L'Oreal Paris Mascara",8.99,Walgreens
645e050fe442508778a61e20,"The Harper Upholstered Bed is a stunning centerpiece for your bedroom. With its elegant design and luxurious upholstery, it adds a touch of sophistication to any space. The bed features a sturdy wooden frame and premium fabric upholstery, providing both comfort and durability. The tall headboard and sleek profile create a modern and inviting look. Available in various sizes, the Harper Upholstered Bed is the perfect addition to elevate your bedroom decor.",https://target.scene7.com/is/image/Target/GUEST_f507d38d-f554-4562-83e4-25a3aaeb7ae3?wid=488&hei=488&fmt=pjpeg,Harper Upholstered Bed,599.99,Target
645e0574e442508778a61e21,"Create a stylish dining space with the Landon 5-Piece Dining Set. The set includes a rectangular dining table and four matching chairs, all crafted with a blend of metal and wood for a contemporary look. The table features a spacious tabletop, while the chairs offer padded seats and curved backrests for added comfort. Whether for everyday meals or entertaining guests, the Landon Dining Set provides a versatile and functional solution with a touch of modern elegance.",https://target.scene7.com/is/image/Target/GUEST_136a4a68-88bc-41f5-9b63-4049eb617319,Landon 5-Piece Dining Set,349.99,Target
645e05dbe442508778a61e22,"Relax in style with the Evelyn Tufted Armchair. This elegant armchair features a classic design with button-tufted details and rolled arms, creating a timeless look that complements any decor. The chair is upholstered in a soft and durable fabric, and its plush cushioning provides exceptional comfort. With its sturdy construction and stylish appearance, the Evelyn Tufted Armchair is perfect for adding a touch of sophistication to your living room or study.",https://target.scene7.com/is/image/Target/GUEST_6af71ae1-7ffa-488f-be35-db4d66db480b?wid=488&hei=488&fmt=pjpeg,Evelyn Tufted Armchair,299.99,Target
645e0648e442508778a61e23,"Upgrade your workspace with the Avery Mid-Century Modern Desk. This desk combines functionality and style, featuring a spacious desktop and three storage drawers for organizing your office essentials. The clean lines and tapered legs showcase a classic mid-century modern design, adding a touch of sophistication to any room. The desk is crafted from high-quality wood and finished with a smooth surface, providing a durable and sleek workspace. Whether used in a home office or study, the Avery Mid-Century Modern Desk is a timeless piece that enhances productivity and elevates your decor.",https://target.scene7.com/is/image/Target/GUEST_5d3a3525-0f93-4d20-8862-74070512ac15?wid=488&hei=488&fmt=pjpeg,Avery Mid-Century Modern Desk,249.99,Target
645e06b4e442508778a61e24,"Add a touch of luxury to your space with the Sophie Velvet Accent Chair. This stylish chair features a plush velvet upholstery that is both soft and eye-catching. Its sleek design and tapered legs bring a modern vibe to any room. The generously padded seat and backrest provide exceptional comfort, making it perfect for lounging or reading. With its elegant and versatile design, the Sophie Velvet Accent Chair is a statement piece that elevates the aesthetics of your living room, bedroom, or office.",https://target.scene7.com/is/image/Target/GUEST_c4bf6968-aa25-4e75-9c7a-1ebdccafd8e4?wid=488&hei=488&fmt=pjpeg,Sophie Velvet Accent Chair,199.99,Target
645e0728e442508778a61e25,"The Nolan 3-Drawer Dresser combines style and functionality in one elegant piece. With its clean lines and minimalist design, it complements any bedroom decor. The dresser features three spacious drawers, providing ample storage space for your clothes, accessories, and more. The smooth metal drawer glides ensure easy opening and closing, while the sturdy construction ensures durability. Whether used in a nursery, bedroom, or hallway, the Nolan 3-Drawer Dresser adds a touch of organization and sophistication to your space.",https://target.scene7.com/is/image/Target/GUEST_55db88a8-5085-450d-9770-650fe1c70925?wid=488&hei=488&fmt=pjpeg,Nolan 3-Drawer Dresser,279.99,Target
645e079ce442508778a61e26,"Enhance your living room with the Audrey Round Coffee Table. Its modern design features a round tabletop and sleek metal legs, creating a stylish focal point. The table's spacious surface offers plenty of room for drinks, snacks, and decor items. The lower shelf provides additional storage space for books, magazines, or other essentials. With its versatile and compact design, the Audrey Round Coffee Table is perfect for small and large living spaces alike, adding functionality and contemporary charm.",https://cdn.shopify.com/s/files/1/0023/2325/1264/products/IMG_3254_2048x.jpg?v=1646420221,Audrey Round Coffee Table,149.99,Target
645e0800e442508778a61e27,"Organize your books and display your decor in style with the Elijah 5-Shelf Bookcase. This versatile bookcase features a tall and sturdy design with five open shelves, providing ample space for your book collection, photos, and decorative items. The clean lines and minimalist aesthetic blend seamlessly with various decor styles, while the durable construction ensures long-lasting use. Whether placed in your living room, home office, or study, the Elijah 5-Shelf Bookcase adds functionality and a touch of sophistication to your space.",https://target.scene7.com/is/image/Target/GUEST_7d783130-85a3-469f-a825-844f7cd083b0?wid=488&hei=488&fmt=pjpeg,Elijah 5-Shelf Bookcase,199.99,Target
645e086ae442508778a61e28,"Add a touch of elegance to your entryway or bedroom with the Olivia Upholstered Bench. The bench features a comfortable cushioned seat and a sturdy wooden frame. The upholstered fabric adds a soft and stylish touch, while the sleek tapered legs provide stability. Whether used as a place to sit while putting on shoes or as an accent piece, the Olivia Upholstered Bench combines functionality and sophistication in one beautiful design.",https://target.scene7.com/is/image/Target/GUEST_c89fca15-662e-4d84-a66b-afc2b6778486?wid=488&hei=488&fmt=pjpeg,Olivia Upholstered Bench,129.99,Target
645e08d0e442508778a61e29,"Illuminate your space with the Nora Table Lamp. This stylish lamp features a ceramic base with a textured finish, adding a touch of character to your decor. The drum-shaped fabric shade provides a soft and warm glow, creating a cozy ambiance in any room. With its versatile design and compact size, the Nora Table Lamp is perfect for bedside tables, desks, or side tables, bringing both functionality and style to your living space.",https://www.target.com.au/medias/static_content/product/images/hero/34/48/A1993448.jpg,Nora Table Lamp,79.99,Target
645e0934e442508778a61e2a,"Create a cozy and inviting living room with the Blake 2-Piece Sectional Sofa. This spacious sectional features a comfortable chaise lounge and a sofa, providing ample seating for you and your guests. The sofa's plush cushions and supportive backrests ensure maximum comfort, while the durable upholstery withstands everyday use. With its modern design and neutral color, the Blake 2-Piece Sectional Sofa effortlessly blends into any decor style, making it a versatile and stylish addition to your home.",https://target.scene7.com/is/image/Target/GUEST_f8ea0860-6877-4d1a-873e-60746667796c?wid=488&hei=488&fmt=pjpeg,Blake 2-Piece Sectional Sofa,899.99,Target
645e099ae442508778a61e2b,"The Harper 6-Drawer Dresser offers both style and storage for your bedroom. With its clean lines and contemporary design, it complements a variety of decor styles. The dresser features six spacious drawers, providing ample space for your clothes, accessories, and more. The metal drawer glides ensure smooth opening and closing, while the sturdy construction ensures durability. Add functionality and sophistication to your bedroom with the Harper 6-Drawer Dresser.",https://target.scene7.com/is/image/Target/GUEST_febc145b-ead5-417c-9659-f08b65c79c70?wid=488&hei=488&fmt=pjpeg,Harper 6-Drawer Dresser,499.99,Target
645e0a00e442508778a61e2c,"Upgrade your dining experience with the Aria Velvet Dining Chair. This elegant chair features a luxurious velvet upholstery that adds a touch of opulence to your dining space. The chair's curved backrest and padded seat offer both comfort and support during meals and gatherings. Its sturdy metal legs provide stability and durability. Whether used as a set around a dining table or as an accent chair, the Aria Velvet Dining Chair combines style and functionality, creating a sophisticated atmosphere in your home.",https://i.pinimg.com/736x/bf/be/1b/bfbe1b3271b2d87ed9c020a2d0fc2591.jpg,Aria Velvet Dining Chair,149.99,Target
645e0a66e442508778a61e2d,"Illuminate your space with the Maxwell Floor Lamp. This sleek and modern lamp features a slim metal base and a frosted glass shade, creating a soft and ambient glow. The adjustable arm and shade allow you to direct light wherever you need it most. With its versatile design and compact footprint, the Maxwell Floor Lamp is perfect for living rooms, bedrooms, or home offices, adding both functionality and style to your interior.",https://target.scene7.com/is/image/Target/GUEST_45ab7b70-c3c0-405e-b4ae-63b840cb000e?wid=488&hei=488&fmt=pjpeg,Maxwell Floor Lamp,129.99,Target
645e0acee442508778a61e2e,"Upgrade your home bar or kitchen island with the Ethan Bar Stool Set. This set includes two stylish bar stools with a modern design. The stools feature a comfortable padded seat and a sturdy metal frame with a footrest for added support. The adjustable height mechanism allows you to customize the stool to your preferred seating position. With their sleek and versatile design, the Ethan Bar Stools are perfect for entertaining guests or enjoying a casual meal in style.",https://target.scene7.com/is/image/Target/GUEST_b66e7eac-1af6-428e-8818-b8d5ea512386?wid=488&hei=488&fmt=pjpeg,Ethan Bar Stool Set,199.99,Target
645e8ebce442508778a61e3f,"Keep your home clean and dust-free with the Dyson V11 Cordless Vacuum. This powerful vacuum cleaner offers efficient and hassle-free cleaning with its cordless design and powerful suction. The intelligent LCD screen provides real-time performance updates, allowing you to optimize cleaning efficiency. The V11 also features a versatile set of attachments for tackling different surfaces and hard-to-reach areas. With its sleek and ergonomic design, the Dyson V11 Cordless Vacuum is a must-have appliance for maintaining a pristine home environment.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6331/6331930_rd.jpg,Dyson V11 Cordless Vacuum,599.49,Best Buy
645e8f42e442508778a61e40,"Capture stunning photos and videos with the Canon EOS Rebel T7i DSLR Camera. This versatile camera features a 24.2-megapixel sensor and a DIGIC 7 image processor, delivering exceptional image quality and performance. The vari-angle touchscreen allows for easy framing and navigation, while the built-in Wi-Fi and NFC enable seamless sharing and remote control. Whether you're a beginner or an advanced photographer, the Canon EOS Rebel T7i DSLR Camera provides the tools and features you need to unleash your creativity and capture memorable moments.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5792/5792700_sd.jpg,Canon EOS Rebel T7i DSLR Camera,799,Best Buy
645e9027e442508778a61e42,"Experience premium sound quality and wireless convenience with the Beats Studio3 Wireless Headphones. These over-ear headphones feature Pure Adaptive Noise Cancelling technology, which actively blocks external noise and provides an immersive listening experience. The long battery life ensures extended playback time, while the comfortable cushioned ear cups allow for long hours of use. With their sleek design and exceptional audio performance, the Beats Studio3 Wireless Headphones are a perfect companion for music lovers and audiophiles.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5920/5920901_rd.jpg,Beats Studio3 Wireless Headphones,349,Best Buy
645e908fe442508778a61e43,"Experience the versatility of a laptop and a tablet with the Microsoft Surface Pro 7. This 2-in-1 device features a high-resolution PixelSense display and a powerful Intel Core processor, delivering a seamless and responsive user experience. The lightweight design and long battery life make it perfect for productivity on the go. Whether you're working, creating, or relaxing, the Microsoft Surface Pro 7 adapts to your needs and helps you stay productive and entertained.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6482/6482181cv14d.jpg,Microsoft Surface Pro 7,999.99,Best Buy
645e90f4e442508778a61e44,"Enter the world of gaming with the Nintendo Switch Console. This versatile gaming system allows you to play games on the go or connect it to your TV for a traditional console experience. The Joy-Con controllers provide intuitive and immersive gameplay, while the wide selection of games offers something for every gamer. Whether you're exploring new worlds, competing with friends, or enjoying multiplayer experiences, the Nintendo Switch Console brings the joy of gaming to your fingertips.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6364/6364255_sa.jpg,Nintendo Switch Console,299.59,Best Buy
645e915be442508778a61e45,"Immerse yourself in your favorite music with the Bose QuietComfort 35 II Wireless Headphones. These noise-canceling headphones feature world-class noise cancellation technology, blocking out distractions and allowing you to focus on your audio. The built-in Google Assistant and Amazon Alexa provide easy voice control and access to information and entertainment. With their lightweight and comfortable design, the Bose QuietComfort 35 II Wireless Headphones are perfect for long listening sessions and travel.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5876/5876115_sd.jpg,Bose QuietComfort 35 II Wireless Headphones,299,Best Buy
645e91bfe442508778a61e46,"Capture stunning footage and photos with the GoPro HERO9 Black. This rugged action camera features a 23.6-megapixel sensor and supports up to 5K video recording, delivering sharp and detailed visuals. The built-in HyperSmooth 3.0 technology ensures smooth and stable footage, even in challenging environments. With its waterproof design and versatile mounting options, the GoPro HERO9 Black is ready to accompany you on all your adventures, allowing you to relive your experiences with incredible clarity.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6427/6427120_rd.jpg,GoPro HERO9 Black,399,Best Buy
645e9228e442508778a61e47,"Enhance your productivity and entertainment experience with the LG 27-inch 4K UHD Monitor. This monitor features a stunning 27-inch display with 4K Ultra HD resolution, delivering sharp and vibrant visuals. The IPS panel ensures accurate colors and wide viewing angles, while the AMD FreeSync technology reduces screen tearing for smooth gaming and video playback. With its sleek design and versatile connectivity options, the LG 27-inch 4K UHD Monitor is a great addition to any workstation or entertainment setup.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6511/6511336_sd.jpg,LG 27-inch 4K UHD Monitor,399,Best Buy
645e927be442508778a61e48,"Stay active and track your fitness goals with the Fitbit Versa 3 Smartwatch. This stylish smartwatch offers built-in GPS, heart rate monitoring, sleep tracking, and a variety of exercise modes to help you stay in shape. The AMOLED display provides clear and vibrant visuals, while the long battery life ensures extended usage. With its smart features and sleek design, the Fitbit Versa 3 Smartwatch is a perfect companion for a healthy and balanced lifestyle.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6426/6426001_sd.jpg,Fitbit Versa 3 Smartwatch,229,Best Buy
645e92e2e442508778a61e49,"Immerse yourself in the world of gaming with the Samsung 49-inch Curved Gaming Monitor. This ultrawide monitor features a curved display with a high refresh rate, delivering smooth and responsive gameplay. The QLED technology ensures vivid colors and sharp visuals, while the HDR support enhances contrast and details. With its wide field of view and immersive experience, the Samsung 49-inch Curved Gaming Monitor takes your gaming sessions to the next level.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6115/6115611_sd.jpg,Samsung 49-inch Curved Gaming Monitor,999,Best Buy
645e9347e442508778a61e4a,"Experience immersive sound and advanced features with the Apple AirPods Pro. These wireless earbuds offer active noise cancellation, adaptive EQ, and transparency mode, allowing you to customize your audio experience. The H1 chip ensures seamless connectivity and Siri integration, while the sweat and water resistance make them suitable for workouts and outdoor activities. With their comfortable fit and premium audio quality, the Apple AirPods Pro deliver a truly wireless and enjoyable listening experience.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4900/4900964_sd.jpg,Apple AirPods Pro,249,Best Buy
645e992be442508778a61e5b,"Stay cool and comfortable with the Hampton Bay Ceiling Fan. This stylish fan features three blades and a built-in light kit. The reversible motor allows for year-round use, providing cool airflow in the summer and circulating warm air in the winter. With its sleek design and quiet operation, the Hampton Bay Ceiling Fan is a great addition to any room in your home.",https://images.thdstatic.com/productImages/551b5155-cb0d-4857-addb-6e7c138789e1/svn/brushed-nickel-hampton-bay-ceiling-fans-with-lights-ag524-bn-64_600.jpg,Hampton Bay Ceiling Fan,79.99,The Home Depot
645e997fe442508778a61e5c,"Update your flooring with Daltile Ceramic Floor Tile. This versatile tile is suitable for various areas in your home, including kitchens, bathrooms, and entryways. The ceramic construction provides durability and easy maintenance. With its classic white color and smooth finish, it complements any decor style. Enhance the beauty of your space with Daltile Ceramic Floor Tile.",https://images.thdstatic.com/productImages/3fe693ec-a119-4e1f-9e8c-5edf617f0ce6/svn/relic-gold-daltile-ceramic-tile-vr40rct2448mthd-64_300.jpg,Daltile Ceramic Floor Tile,4.99,The Home Depot
645e99d1e442508778a61e5d,"Get the job done with the Milwaukee Cordless Impact Wrench. This powerful tool delivers high torque for fast and efficient fastening and loosening of bolts and nuts. The cordless design offers freedom of movement, while the ergonomic handle provides comfortable grip and control. Whether you're working in the automotive industry or doing construction projects, the Milwaukee Cordless Impact Wrench is a reliable choice.",https://images.thdstatic.com/productImages/fdace0d8-f84e-4ef9-93a0-6fcba85c6246/svn/milwaukee-impact-wrenches-2663-22-64_600.jpg,Milwaukee Cordless Impact Wrench,199,The Home Depot
645e9a26e442508778a61e5e,"Upgrade your bathroom or kitchen sink with the Glacier Bay Single-Handle Faucet. This sleek faucet features a single-handle design for easy temperature and water flow control. The chrome finish adds a modern touch to your space. With its durable construction and ceramic disc cartridge, the Glacier Bay Single-Handle Faucet ensures long-lasting performance and drip-free operation.",https://images.thdstatic.com/productImages/0ce6e68f-76f7-4a06-b4d3-81b47111b4da/svn/stainless-steel-glacier-bay-pull-out-kitchen-faucets-hd67737-1208d2-64_600.jpg,Glacier Bay Single-Handle Faucet,59.99,The Home Depot
645e9a84e442508778a61e5f,"Host backyard barbecues with the Nexgrill 4-Burner Propane Gas Grill. This grill features four stainless steel burners and a large cooking surface, allowing you to prepare delicious meals for your family and friends. The side burner provides additional cooking space for sauces or sides. With its durable construction and easy-to-use ignition system, the Nexgrill 4-Burner Propane Gas Grill is a reliable choice for outdoor cooking.",https://images.thdstatic.com/productImages/da85aa7b-5811-4814-887d-1aee3662fc9b/svn/nexgrill-propane-grills-720-0925p-64_1000.jpg,Nexgrill 4-Burner Propane Gas Grill,299,The Home Depot
645e9ae3e442508778a61e60,"Transform your space with TrafficMASTER Laminate Flooring. This high-quality laminate flooring offers the look and feel of real wood, enhancing the beauty of any room in your home. It features a click-lock installation system for easy and seamless installation. With its scratch-resistant and water-resistant properties, TrafficMASTER Laminate Flooring is a durable and low-maintenance flooring option.",https://images.thdstatic.com/productImages/b1bc6b79-5448-45ed-8609-04ba7657661a/svn/dark-embossed-in-register-handscraped-trafficmaster-cn-007504-64_300.jpg,TrafficMASTER Laminate Flooring,29.59,The Home Depot
645e9b42e442508778a61e61,"Organize your tools with the Husky 6-Drawer Tool Chest. This sturdy tool chest features six drawers of varying sizes, providing ample storage space for your tools and accessories. The top lid opens to reveal a large compartment for bulkier items. The durable construction and ball-bearing slides ensure smooth operation and long-lasting performance. Keep your tools secure and easily accessible with the Husky 6-Drawer Tool Chest.",https://images.thdstatic.com/productImages/5dc3efb8-0ace-4e09-a187-85b1c1fe0148/svn/gloss-black-husky-tool-cabinets-h36tr6xd-64_1000.jpg,Husky 6-Drawer Tool Chest,199,The Home Depot
645e9b9ae442508778a61e62,"Add a touch of elegance to your space with the Home Decorators Collection Area Rug. This beautifully crafted rug features a classic design and rich colors that complement various decor styles. The soft and durable fibers provide comfort and long-lasting performance. Whether placed in your living room, bedroom, or dining area, the Home Decorators Collection Area Rug creates a warm and inviting atmosphere.",https://images.thdstatic.com/productImages/f9407429-6cc9-4f4c-b136-d9f9fe5cba76/svn/beige-home-decorators-collection-area-rugs-679279-e1_600.jpg,Home Decorators Collection Area Rug,99.99,The Home Depot
645e9bf3e442508778a61e63,"Maximize your storage space with Everbilt Wall-Mounted Shelves. These versatile shelves are perfect for organizing your garage, laundry room, or utility area. The durable steel construction and adjustable brackets ensure stability and flexibility. With their sleek design and white finish, these shelves blend seamlessly with any decor. Keep your belongings neatly organized with Everbilt Wall-Mounted Shelves.",https://images.thdstatic.com/productImages/2a01609a-a13b-4c71-8b07-5091795f1c11/svn/everbilt-wall-mounted-shelves-90268-40_600.jpg,Everbilt Wall-Mounted Shelves,39.49,The Home Depot
645e9c4be442508778a61e64,"Clean up messes with ease using the RIDGID Wet/Dry Vacuum. This powerful vacuum is capable of handling wet and dry debris, making it suitable for various cleaning tasks. The built-in drain allows for easy emptying of liquids, while the included accessories provide versatile cleaning options. With its sturdy construction and large capacity, the RIDGID Wet/Dry Vacuum is a reliable choice for both home and professional use.",https://images.thdstatic.com/productImages/545c34a5-7d4f-41e0-a535-ee6cc75e9a11/svn/oranges-peaches-ridgid-wet-dry-vacuums-hd1640-64_600.jpg,RIDGID Wet/Dry Vacuum,99.59,The Home Depot
645e9cfe16ebec2c3a45c6f2,"Reach high places safely with the Werner Fiberglass Step Ladder. This sturdy ladder features a fiberglass construction that is lightweight yet durable. The multi-functional top provides a convenient space to hold tools, paint cans, or other items. The slip-resistant steps and non-marring feet ensure stability and protect your floors. Whether you're changing light bulbs or painting walls, the Werner Fiberglass Step Ladder is a reliable choice.",https://images.thdstatic.com/productImages/1857e4b8-fbf2-4f2c-b162-4f24e25d8ee9/svn/werner-step-ladders-nxt1a06-64_1000.jpg,Werner Fiberglass Step Ladder,89.59,The Home Depot
